target_params,allocation,hidden_dims,parameter_count,accuracy_mean,accuracy_std,knn_mean,knn_std,distance_mean,distance_std,first_pc_mean,first_pc_std,arc_r2_mean,arc_r2_std,n_runs
750,back_loaded,"(4, 8, 16)",740,0.9642333333333333,0.006993912697111318,0.93976,0.020092961730693467,0.8290229609159088,0.09346515001906931,0.6287142992019653,0.09367388286942703,0.8682904281840209,0.09696569786331402,10
750,uniform,"(12, 12, 12)",764,0.9745333333333333,0.004326775664894245,0.9513166666666667,0.013380354587561883,0.9014315827057114,0.042264480896719074,0.6255608260631561,0.06096600654268011,0.9831382545555677,0.009160321012270654,10
