seed,layer,accuracy,abs_euclidean_knn_loss,abs_geodesic_knn_loss,abs_distance_loss,abs_arc_r2_gain,abs_first_pc_gain,euclidean_knn,geodesic_knn,distance_corr,arc_r2,first_pc_variance,scheme_label
6,hidden_2,0.8823333333333333,0.5174000000000001,0.13693333333333335,0.29513936376663896,-0.0004403658741837235,0.3957497477531433,0.4826,0.3612,0.704860636233361,0.9983987967962559,0.970869243144989,observed_y
6,hidden_3,0.8823333333333333,0.6850333333333334,0.2611,0.30622347816738016,-0.07724526680287025,0.3617281913757324,0.3149666666666667,0.23703333333333335,0.6937765218326198,0.9215938958675693,0.9368476867675781,observed_y
6,logits,0.8823333333333333,0.7208666666666667,0.2900666666666667,0.30159634588832007,-0.13986955058968442,0.38977694511413574,0.27913333333333334,0.20806666666666668,0.6984036541116799,0.8589696120807552,0.9648964405059814,observed_y
7,input,0.8373333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.4988,1.0,0.9987731837459732,0.604983925819397,observed_y
7,hidden_1,0.8373333333333334,0.1354333333333333,-0.019433333333333302,0.07079762769359998,-1.0668553426129712e-05,0.08578705787658691,0.8645666666666667,0.5182333333333333,0.9292023723064,0.9987625151925471,0.6907709836959839,observed_y
7,hidden_2,0.8373333333333334,0.5123333333333333,0.1294333333333334,0.29697214875640676,-0.00036398597758446893,0.3445882797241211,0.4876666666666667,0.3693666666666666,0.7030278512435932,0.9984091977683888,0.9495722055435181,observed_y
7,hidden_3,0.8373333333333334,0.7142666666666667,0.2836,0.31726226825200865,-0.08161184650111264,0.25163334608078003,0.2857333333333333,0.2152,0.6827377317479913,0.9171613372448606,0.856617271900177,observed_y
7,logits,0.8373333333333334,0.7489666666666667,0.31020000000000003,0.3176480515137372,-0.5254526348724256,0.26595616340637207,0.25103333333333333,0.1886,0.6823519484862628,0.4733205488735477,0.870940089225769,observed_y
8,input,0.8576666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.4913,1.0,0.9986898536838962,0.5854165554046631,observed_y
8,hidden_1,0.8576666666666667,0.12929999999999986,-0.019766666666666655,0.05666087922328411,4.146707886065748e-05,0.060401201248168945,0.8707000000000001,0.5110666666666667,0.9433391207767159,0.9987313207627568,0.645817756652832,observed_y
8,hidden_2,0.8576666666666667,0.5461,0.14503333333333335,0.2969696664459257,-0.0011180312588944252,0.3420063853263855,0.4538999999999999,0.34626666666666667,0.7030303335540743,0.9975718224250018,0.9274229407310486,observed_y
8,hidden_3,0.8576666666666667,0.7294666666666666,0.2879,0.32314483847538045,-0.13990944564814978,0.22551143169403076,0.2705333333333334,0.20340000000000003,0.6768551615246196,0.8587804080357464,0.8109279870986938,observed_y
8,logits,0.8576666666666667,0.7494333333333334,0.3043,0.3331704559202454,-0.3952798552277037,0.18466836214065552,0.25056666666666666,0.187,0.6668295440797546,0.6034099984561925,0.7700849175453186,observed_y
9,input,0.836,0.0,0.0,0.0,0.0,0.0,1.0,0.49866666666666665,1.0,0.9986532598941781,0.5844352841377258,observed_y
9,hidden_1,0.836,0.13663333333333316,-0.021166666666666722,0.06281606409479756,1.8060830834221164e-05,0.08376830816268921,0.8633666666666668,0.5198333333333334,0.9371839359052024,0.9986713207250123,0.668203592300415,observed_y
9,hidden_2,0.836,0.5291333333333333,0.13173333333333326,0.29565516707031525,-0.0006226258969042053,0.37537992000579834,0.47086666666666666,0.3669333333333334,0.7043448329296847,0.9980306339972739,0.9598152041435242,observed_y
9,hidden_3,0.836,0.6860666666666666,0.25806666666666667,0.3125577792630916,-0.13585331754996377,0.2861008644104004,0.31393333333333334,0.24059999999999998,0.6874422207369084,0.8627999423442143,0.8705361485481262,observed_y
9,logits,0.836,0.6929666666666667,0.2644333333333333,0.3119035624598727,-0.2057907568173768,0.30101245641708374,0.3070333333333333,0.23423333333333335,0.6880964375401273,0.7928625030768013,0.8854477405548096,observed_y
10,input,0.8533333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.49069999999999997,1.0,0.998835409970175,0.5856068730354309,observed_y
10,hidden_1,0.8533333333333334,0.1191333333333332,-0.018533333333333346,0.04899280129697592,-1.0660414543228747e-05,0.04188293218612671,0.8808666666666668,0.5092333333333333,0.9510071987030241,0.9988247495556317,0.6274898052215576,observed_y
10,hidden_2,0.8533333333333334,0.5248,0.13653333333333328,0.31330078353135393,-0.0007587088680336418,0.3147883415222168,0.47519999999999996,0.3541666666666667,0.6866992164686461,0.9980767011021413,0.9003952145576477,observed_y
10,hidden_3,0.8533333333333334,0.6385666666666667,0.2231333333333333,0.34941404751701965,-0.04458246897831952,0.1696874499320984,0.36143333333333333,0.2675666666666667,0.6505859524829803,0.9542529409918554,0.7552943229675293,observed_y
10,logits,0.8533333333333334,0.6656666666666666,0.24456666666666665,0.3643471642135898,-0.07210341767444806,0.16288882493972778,0.3343333333333333,0.24613333333333332,0.6356528357864102,0.9267319922957269,0.7484956979751587,observed_y
